ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2018-02192,0,0,0,0,1,0,0,0,1,0,0
2018-00820,1,0,0,1,1,0,0,0,0,0,0
2018-02413,1,0,0,1,1,0,0,0,0,0,0
2018-01628,0,0,0,0,1,0,0,0,1,0,0
2018-02165,1,0,0,1,1,0,0,0,0,0,0
2018-01420,0,0,1,0,1,0,0,0,0,0,0
2018-03742,1,0,0,1,1,0,0,0,0,0,0
2018-00612,1,0,0,1,1,0,0,0,0,0,0
2018-02469,1,0,0,1,1,0,0,0,0,0,0
2018-01296,1,0,0,0,0,0,0,0,1,0,0
2018-00655,1,0,0,0,0,0,0,0,1,0,0
2018-03603,1,0,0,1,1,0,0,0,0,0,0
2018-00601,0,0,0,0,1,0,0,0,1,0,0
2018-03985,1,0,0,1,1,0,0,0,0,0,0
2018-01320,0,0,1,0,1,0,0,0,0,0,0
2018-01104,1,0,0,1,1,0,0,0,0,0,0
2018-01885,1,0,0,1,1,0,0,0,0,0,0
2018-02216,0,0,0,0,1,0,0,0,1,0,0
2018-01264,1,0,0,1,1,0,0,0,0,0,0
2018-01914,0,0,0,0,1,0,0,0,1,0,0
2018-02171,1,0,0,0,0,0,0,0,1,0,0
2018-04039,1,0,0,1,1,0,0,0,0,0,0
2018-03975,1,0,0,1,1,0,0,0,0,0,0
2018-03700,1,0,0,1,1,0,0,0,0,0,0
2018-01024,1,0,0,1,1,0,0,0,0,0,0
2018-00144,1,0,0,1,1,0,0,0,0,0,0
2018-01711,1,0,0,1,1,0,0,0,0,0,0
2018-02750,1,0,0,1,1,0,0,0,0,0,0
2018-03721,1,0,0,1,1,0,0,0,0,0,0
2018-03675,1,0,0,0,0,0,0,0,1,0,0
2018-02777,1,0,0,1,1,0,0,0,0,0,0
2018-03003,1,0,0,1,1,0,0,0,0,0,0
2018-04158,1,0,0,1,1,0,0,0,0,0,0
2018-04094,1,0,0,1,1,0,0,0,0,0,0
2018-02761,0,0,1,0,1,0,0,0,0,0,0
2018-03898,1,0,0,1,1,0,0,0,0,0,0
2018-01715,1,0,0,1,1,0,0,0,0,0,0
2018-01461,1,0,0,1,1,0,0,0,0,0,0
2018-01402,1,0,0,1,1,0,0,0,0,0,0
2018-02100,1,0,0,1,1,0,0,0,0,0,0
2018-00324,1,0,0,1,1,0,0,0,0,0,0
2018-03834,0,0,0,0,1,0,0,0,1,0,0
2018-03665,1,0,0,1,1,0,0,0,0,0,0
2018-01749,1,0,0,1,1,0,0,0,0,0,0
2018-03108,0,0,1,0,1,0,0,0,0,0,0
2018-01170,0,0,0,0,1,0,0,0,1,0,0
2018-02857,1,0,1,0,0,0,0,0,0,0,0
2018-02532,1,0,0,1,1,0,0,0,0,0,0
2018-00507,1,0,0,1,1,0,0,0,0,0,0
2018-00181,1,0,0,1,1,0,0,0,0,0,0
2018-03280,1,0,0,1,1,0,0,0,0,0,0
2018-02164,1,0,0,1,1,0,0,0,0,0,0
2018-04161,1,0,0,1,1,0,0,0,0,0,0
2018-00872,0,0,0,0,1,0,0,0,1,0,0
2018-02670,1,0,0,1,1,0,0,0,0,0,0
2018-02036,1,0,0,1,1,0,0,0,0,0,0
2018-03912,1,0,0,1,1,0,0,0,0,0,0
2018-02371,0,0,1,0,1,0,0,0,0,0,0
2018-02905,1,0,0,1,1,0,0,0,0,0,0
2018-01226,0,0,1,0,1,0,0,0,0,0,0
2018-01250,1,0,0,1,1,0,0,0,0,0,0
2018-00089,1,0,0,1,1,0,0,0,0,0,0
2018-04304,0,0,1,0,1,0,0,0,0,0,0
2018-03075,0,0,0,0,1,0,0,0,1,0,0
2018-01386,1,0,0,0,0,0,0,0,1,0,0
2018-03570,1,0,0,1,1,0,0,0,0,0,0
2018-01274,1,0,0,0,0,0,0,0,1,0,0
2018-04033,0,0,1,0,1,0,0,0,0,0,0
2018-01001,0,0,0,0,1,0,0,0,1,0,0
2018-00225,0,0,0,0,1,0,0,0,1,0,0
2018-02876,0,0,0,0,1,0,0,0,1,0,0
2018-03447,1,0,0,1,1,0,0,0,0,0,0
2018-04322,0,0,1,0,1,0,0,0,0,0,0
2018-00330,0,0,1,0,1,0,0,0,0,0,0
2018-02610,0,0,0,0,1,0,0,0,1,0,0
2018-01872,1,0,0,1,1,0,0,0,0,0,0
2018-04266,1,0,0,1,1,0,0,0,0,0,0
2018-02326,1,0,0,1,1,0,0,0,0,0,0
2018-03421,1,0,0,0,1,0,1,0,0,0,0
2018-02244,1,0,0,1,1,0,0,0,0,0,0
2018-03111,1,0,0,1,1,0,0,0,0,0,0
2018-00781,1,0,0,1,1,0,0,0,0,0,0
2018-03350,1,0,0,1,1,0,0,0,0,0,0
2018-03018,0,0,0,0,1,0,0,0,1,0,0
2018-01079,1,0,0,1,1,0,0,0,0,0,0
2018-00431,1,0,0,1,1,0,0,0,0,0,0
2018-03220,0,0,0,0,1,0,0,0,1,0,0
2018-03973,1,0,0,1,1,0,0,0,0,0,0
2018-03309,1,0,0,1,1,0,0,0,0,0,0
2018-00972,0,0,1,0,1,0,0,0,0,0,0
2018-03610,1,0,0,1,1,0,0,0,0,0,0
2018-03728,1,0,0,0,0,0,0,0,1,0,0
2018-01363,1,0,0,1,1,0,0,0,0,0,0
2018-01630,0,0,0,0,1,0,0,0,1,0,0
2018-02279,1,0,0,1,1,0,0,0,0,0,0
2018-04208,0,0,0,0,1,0,0,0,1,0,0
2018-02442,1,0,0,1,1,0,0,0,0,0,0
2018-02578,1,0,0,1,1,0,0,0,0,0,0
2018-02338,1,0,0,1,1,0,0,0,0,0,0
2018-01506,1,0,0,1,1,0,0,0,0,0,0
2018-00726,1,0,0,0,0,0,0,0,1,0,0
2018-01644,0,0,0,0,1,0,0,0,1,0,0
2018-02118,0,0,1,0,1,0,0,0,0,0,0
2018-00010,1,0,0,1,1,0,0,0,0,0,0
2018-00870,1,0,0,1,1,0,0,0,0,0,0
2018-02722,1,0,0,1,1,0,0,0,0,0,0
2018-01094,1,0,0,1,1,0,0,0,0,0,0
2018-04342,0,0,0,0,1,0,0,0,1,0,0
2018-02401,1,0,0,1,1,0,0,0,0,0,0
2018-01232,1,0,0,1,1,0,0,0,0,0,0
2018-03034,0,0,0,0,1,0,0,0,1,0,0
2018-00571,1,0,0,1,1,0,0,0,0,0,0
2018-01178,0,0,0,0,1,0,0,0,1,0,0
2018-00268,1,0,1,0,0,0,0,0,0,0,0
2018-02439,1,0,0,1,1,0,0,0,0,0,0
2018-01121,1,0,0,1,1,0,0,0,0,0,0
2018-02187,1,0,0,1,1,0,0,0,0,0,0
2018-00920,1,0,0,0,0,0,0,0,1,0,0
2018-00868,1,0,0,1,1,0,0,0,0,0,0
2018-00577,1,0,0,1,1,0,0,0,0,0,0
2018-00788,1,0,0,1,1,0,0,0,0,0,0
2018-03452,1,0,0,1,1,0,0,0,0,0,0
2018-03206,0,0,1,0,1,0,0,0,0,0,0
2018-03790,1,0,0,1,1,0,0,0,0,0,0
2018-02473,1,0,0,0,0,0,0,0,1,0,0
2018-03791,1,0,0,1,1,0,0,0,0,0,0
2018-02300,0,0,1,0,1,0,0,0,0,0,0
2018-04355,1,0,0,0,0,0,0,0,1,0,0
2018-03905,0,0,0,0,1,0,0,0,1,0,0
2018-03681,1,0,0,1,1,0,0,0,0,0,0
2018-00692,0,0,0,0,1,0,0,0,1,0,0
2018-01515,0,0,0,0,1,0,0,0,1,0,0
2018-02812,0,0,1,0,1,0,0,0,0,0,0
2018-02869,1,0,0,1,1,0,0,0,0,0,0
2018-02218,0,0,0,0,1,0,0,0,1,0,0
2018-02580,0,0,0,0,1,0,0,0,1,0,0
2018-00950,1,0,0,0,0,0,0,0,1,0,0
2018-02927,1,0,0,1,1,0,0,0,0,0,0
2018-00629,0,0,0,0,1,0,0,0,1,0,0
2018-00179,1,0,0,1,1,0,0,0,0,0,0
2018-00879,0,0,1,0,1,0,0,0,0,0,0
2018-03282,0,0,0,0,1,0,0,0,1,0,0
2018-00242,1,0,0,1,1,0,0,0,0,0,0
2018-00918,1,0,0,1,1,0,0,0,0,0,0
2018-00740,1,0,0,1,1,0,0,0,0,0,0
2018-00248,1,0,0,1,1,0,0,0,0,0,0
2018-00574,1,0,0,0,0,0,0,0,1,0,0
2018-00687,0,0,0,0,1,0,0,0,1,0,0
2018-01893,0,0,1,0,1,0,0,0,0,0,0
2018-00126,0,0,1,0,1,0,0,0,0,0,0
2018-03864,0,0,0,0,1,0,0,0,1,0,0
2018-03954,1,0,0,0,0,0,0,0,1,0,0
2018-01391,1,0,0,1,1,0,0,0,0,0,0
2018-02219,1,0,0,1,1,0,0,0,0,0,0
2018-02945,1,0,0,1,1,0,0,0,0,0,0
2018-02078,1,0,0,1,1,0,0,0,0,0,0
2018-02916,1,0,0,1,1,0,0,0,0,0,0
2018-02038,0,0,1,0,1,0,0,0,0,0,0
2018-04118,1,0,0,0,0,0,0,0,1,0,0
2018-00331,1,0,0,1,1,0,0,0,0,0,0
2018-00345,0,0,1,0,1,0,0,0,0,0,0
2018-03799,1,0,0,1,1,0,0,0,0,0,0
2018-01722,1,0,0,1,1,0,0,0,0,0,0
2018-03365,0,0,0,0,1,0,0,0,1,0,0
2018-03907,1,0,0,0,0,0,0,0,1,0,0
2018-03883,0,0,1,0,1,0,0,0,0,0,0
2018-04272,1,0,0,1,1,0,0,0,0,0,0
2018-01245,1,0,0,1,1,0,0,0,0,0,0
2018-03807,1,0,0,1,1,0,0,0,0,0,0
2018-02974,0,0,0,0,1,0,0,0,1,0,0
2018-00528,1,0,0,0,0,0,0,0,1,0,0
2018-03112,0,0,1,0,1,0,0,0,0,0,0
2018-03175,1,0,0,1,1,0,0,0,0,0,0
2018-02641,0,0,1,0,1,0,0,0,0,0,0
2018-01353,1,0,0,1,1,0,0,0,0,0,0
2018-02498,0,0,1,0,1,0,0,0,0,0,0
2018-02003,1,0,0,1,1,0,0,0,0,0,0
2018-04278,0,0,1,0,1,0,0,0,0,0,0
2018-03086,0,0,1,0,1,0,0,0,0,0,0
2018-01683,1,0,1,0,0,0,0,0,0,0,0
2018-04096,1,0,1,0,0,0,0,0,0,0,0
2018-01233,1,0,0,1,1,0,0,0,0,0,0
2018-02311,0,0,0,0,1,0,0,0,1,0,0
2018-03278,1,0,0,1,1,0,0,0,0,0,0
2018-02834,1,0,0,1,1,0,0,0,0,0,0
2018-01165,1,0,0,1,1,0,0,0,0,0,0
2018-01136,1,0,0,0,0,0,0,0,1,0,0
2018-01180,1,0,0,1,1,0,0,0,0,0,0
2018-03185,0,0,0,0,1,0,0,0,1,0,0
2018-01937,1,0,0,1,1,0,0,0,0,0,0
2018-00059,1,0,0,0,0,0,0,0,1,0,0
2018-02899,1,0,0,0,0,0,0,0,1,0,0
2018-03959,0,0,0,0,1,0,0,0,1,0,0
2018-04159,1,0,0,1,1,0,0,0,0,0,0
2018-01907,1,0,0,1,1,0,0,0,0,0,0
2018-01745,0,0,1,0,1,0,0,0,0,0,0
2018-03502,1,0,0,1,1,0,0,0,0,0,0
2018-02015,0,0,1,0,1,0,0,0,0,0,0
2018-00443,1,0,0,1,1,0,0,0,0,0,0
2018-02048,1,0,0,1,1,0,0,0,0,0,0
2018-02514,1,0,0,1,1,0,0,0,0,0,0
2018-01490,1,0,0,1,1,0,0,0,0,0,0
2018-01583,1,0,0,1,1,0,0,0,0,0,0
2018-02094,1,0,0,1,1,0,0,0,0,0,0
2018-03256,0,0,0,0,1,0,0,0,1,0,0
2018-00005,0,0,1,0,1,0,0,0,0,0,0
2018-02058,1,0,0,1,1,0,0,0,0,0,0
2018-03353,1,0,0,1,1,0,0,0,0,0,0
2018-03364,1,0,0,1,1,0,0,0,0,0,0
2018-00065,0,0,0,0,1,0,0,0,1,0,0
2018-03235,1,0,0,1,1,0,0,0,0,0,0
2018-04363,1,0,0,1,1,0,0,0,0,0,0
2018-03402,0,0,1,0,1,0,0,0,0,0,0
2018-00704,1,0,0,1,1,0,0,0,0,0,0
2018-03392,0,0,0,0,1,0,0,0,1,0,0
2018-04068,1,0,0,1,1,0,0,0,0,0,0
2018-04217,1,0,0,1,1,0,0,0,0,0,0
2018-01113,1,0,0,1,1,0,0,0,0,0,0
2018-02121,0,0,0,0,1,0,0,0,1,0,0
2018-04135,1,0,0,1,1,0,0,0,0,0,0
2018-01235,1,0,0,1,1,0,0,0,0,0,0
2018-01367,0,0,1,0,1,0,0,0,0,0,0
2018-03260,1,0,0,0,0,0,0,0,1,0,0
2018-02060,1,0,0,0,0,0,0,0,1,0,0
2018-00007,1,0,0,1,1,0,0,0,0,0,0
2018-02389,1,0,0,1,1,0,0,0,0,0,0
2018-02560,1,0,0,1,1,0,0,0,0,0,0
2018-01443,1,0,0,1,1,0,0,0,0,0,0
2018-03233,1,0,0,1,1,0,0,0,0,0,0
2018-00978,1,0,0,1,1,0,0,0,0,0,0
2018-03144,0,0,0,0,1,0,0,0,1,0,0
2018-02200,1,0,0,1,1,0,0,0,0,0,0
2018-02161,1,0,0,1,1,0,0,0,0,0,0
2018-02563,1,0,0,1,1,0,0,0,0,0,0
2018-03159,1,0,0,1,1,0,0,0,0,0,0
2018-04259,0,0,0,0,1,0,0,0,1,0,0
2018-01409,1,0,0,1,1,0,0,0,0,0,0
2018-02260,1,0,0,1,1,0,0,0,0,0,0
2018-02719,1,0,0,1,1,0,0,0,0,0,0
2018-01220,0,0,1,0,1,0,0,0,0,0,0
2018-03316,0,0,1,0,1,0,0,0,0,0,0
2018-01616,1,0,0,1,1,0,0,0,0,0,0
2018-01396,0,0,1,0,1,0,0,0,0,0,0
2018-00557,1,0,0,1,1,0,0,0,0,0,0
2018-00583,1,0,0,1,1,0,0,0,0,0,0
2018-03861,0,0,0,0,1,0,0,0,1,0,0
2018-01379,1,0,0,1,1,0,0,0,0,0,0
2018-03263,0,0,0,0,1,0,0,0,1,0,0
2018-04098,1,0,0,1,1,0,0,0,0,0,0
2018-01475,1,0,0,1,1,0,0,0,0,0,0
2018-00336,1,0,0,1,1,0,0,0,0,0,0
2018-00989,1,0,0,1,1,0,0,0,0,0,0
2018-02289,1,0,0,1,1,0,0,0,0,0,0
2018-00567,1,0,0,1,1,0,0,0,0,0,0
2018-02617,1,0,0,1,1,0,0,0,0,0,0
2018-01017,1,0,0,1,1,0,0,0,0,0,0
2018-02849,0,0,1,0,1,0,0,0,0,0,0
2018-01789,0,0,0,0,1,0,0,0,1,0,0
2018-02018,0,0,0,0,1,0,0,0,1,0,0
2018-04091,1,0,0,1,1,0,0,0,0,0,0
2018-02330,1,0,0,1,1,0,0,0,0,0,0
2018-04374,0,0,0,0,1,0,0,0,1,0,0
2018-03414,1,0,0,1,1,0,0,0,0,0,0
2018-01870,1,0,0,1,1,0,0,0,0,0,0
2018-00190,1,0,0,1,1,0,0,0,0,0,0
2018-03824,1,0,0,1,1,0,0,0,0,0,0
2018-03933,1,0,0,1,1,0,0,0,0,0,0
2018-02157,1,0,0,0,0,0,0,0,1,0,0
2018-00775,0,0,1,0,1,0,0,0,0,0,0
2018-04129,0,0,1,0,1,0,0,0,0,0,0
2018-01773,1,0,0,0,0,0,0,0,1,0,0
2018-04206,1,0,0,1,1,0,0,0,0,0,0
2018-04357,1,0,0,1,1,0,0,0,0,0,0
2018-01392,0,0,1,0,1,0,0,0,0,0,0
2018-02428,1,0,0,1,1,0,0,0,0,0,0
2018-02684,1,0,0,1,1,0,0,0,0,0,0
2018-00229,0,0,0,0,1,0,0,0,1,0,0
2018-00388,1,0,0,1,1,0,0,0,0,0,0
2018-02996,1,0,0,1,1,0,0,0,0,0,0
2018-04224,1,0,0,1,1,0,0,0,0,0,0
2018-00058,0,0,0,0,1,0,0,0,1,0,0
2018-01621,1,0,0,1,1,0,0,0,0,0,0
2018-02150,0,0,0,0,1,0,0,0,1,0,0
2018-01608,1,0,0,1,1,0,0,0,0,0,0
2018-00260,1,0,0,1,1,0,0,0,0,0,0
2018-02151,1,0,0,1,1,0,0,0,0,0,0
2018-02258,1,0,0,0,0,0,0,0,1,0,0
2018-01511,1,0,0,0,0,0,0,0,1,0,0
2018-01456,0,0,1,0,1,0,0,0,0,0,0
2018-03205,0,0,0,0,1,0,0,0,1,0,0
2018-00789,1,0,0,1,1,0,0,0,0,0,0
2018-03050,1,0,0,1,1,0,0,0,0,0,0
2018-02404,0,0,1,0,1,0,0,0,0,0,0
2018-02179,0,0,1,0,1,0,0,0,0,0,0
2018-00214,0,0,0,0,1,0,0,0,1,0,0
2018-03924,0,0,1,0,1,0,0,0,0,0,0
2018-02135,1,0,0,1,1,0,0,0,0,0,0
2018-00921,0,0,0,0,1,0,0,0,1,0,0
2018-01825,1,0,0,1,1,0,0,0,0,0,0
2018-02822,0,0,1,0,1,0,0,0,0,0,0
2018-03533,0,0,0,0,1,0,0,0,1,0,0
2018-02091,1,0,0,1,1,0,0,0,0,0,0
2018-02735,1,0,0,1,1,0,0,0,0,0,0
2018-00805,1,0,0,1,1,0,0,0,0,0,0
2018-02474,1,0,0,1,1,0,0,0,0,0,0
2018-03232,0,0,0,0,1,0,0,0,1,0,0
2018-01308,0,0,0,0,1,0,0,0,1,0,0
2018-01763,1,0,0,1,1,0,0,0,0,0,0
2018-01956,0,0,0,0,1,0,0,0,1,0,0
2018-01815,0,0,0,0,1,0,0,0,1,0,0
2018-01377,1,0,0,1,1,0,0,0,0,0,0
2018-00131,1,0,0,1,1,0,0,0,0,0,0
2018-00086,0,0,0,0,1,0,0,0,1,0,0
2018-04356,1,0,0,0,0,0,0,0,1,0,0
2018-01175,1,0,0,1,1,0,0,0,0,0,0
2018-02725,1,0,0,1,1,0,0,0,0,0,0
2018-02374,1,0,0,1,1,0,0,0,0,0,0
2018-00570,0,0,0,0,1,0,0,0,1,0,0
2018-03351,0,0,1,0,1,0,0,0,0,0,0
2018-02496,1,0,0,1,1,0,0,0,0,0,0
2018-00152,1,0,0,1,1,0,0,0,0,0,0
2018-02914,0,0,1,0,1,0,0,0,0,0,0
2018-02491,0,0,1,0,1,0,0,0,0,0,0
2018-04145,1,0,0,1,1,0,0,0,0,0,0
2018-01930,0,0,0,0,1,0,0,0,1,0,0
2018-04300,1,0,0,1,1,0,0,0,0,0,0
2018-02104,0,0,1,0,1,0,0,0,0,0,0
2018-00284,1,0,0,1,1,0,0,0,0,0,0
2018-02304,0,0,1,0,1,0,0,0,0,0,0
2018-02634,0,0,1,0,1,0,0,0,0,0,0
2018-01185,1,0,0,0,0,0,0,0,1,0,0
2018-00414,0,0,0,0,1,0,0,0,1,0,0
2018-00700,1,0,1,0,0,0,0,0,0,0,0
2018-03836,1,0,0,1,1,0,0,0,0,0,0
2018-00478,1,0,0,1,1,0,0,0,0,0,0
2018-03258,1,0,0,1,1,0,0,0,0,0,0
2018-00354,1,0,1,0,0,0,0,0,0,0,0
2018-02367,1,0,0,1,1,0,0,0,0,0,0
2018-02337,0,0,0,0,1,0,0,0,1,0,0
2018-00034,1,0,0,1,1,0,0,0,0,0,0
2018-01574,1,0,0,1,1,0,0,0,0,0,0
2018-01867,1,0,0,1,1,0,0,0,0,0,0
2018-04223,0,0,1,0,1,0,0,0,0,0,0
2018-04269,1,0,0,1,1,0,0,0,0,0,0
2018-03434,1,0,0,1,0,0,0,0,0,0,0
2018-01048,1,0,0,1,1,0,0,0,0,0,0
2018-03727,1,0,1,0,0,0,0,0,0,0,0
2018-04200,0,0,0,0,1,0,0,0,1,0,0
2018-02195,1,0,0,1,1,0,0,0,0,0,0
2018-00897,1,0,1,0,0,0,0,0,0,0,0
2018-01979,1,0,0,0,0,0,0,0,1,0,0
2018-00482,1,0,0,0,0,0,0,0,1,0,0
2018-03672,1,0,0,1,1,0,0,0,0,0,0
2018-00294,1,0,0,1,1,0,0,0,0,0,0
2018-02396,1,0,0,1,1,0,0,0,0,0,0
2018-02581,0,0,0,0,1,0,0,0,1,0,0
2018-02419,0,0,0,0,1,0,0,0,1,0,0
2018-03546,1,0,0,0,0,0,0,0,1,0,0
2018-01510,1,0,0,1,1,0,0,0,0,0,0
2018-02765,1,0,0,1,1,0,0,0,0,0,0
2018-03117,0,0,1,0,1,0,0,0,0,0,0
2018-02823,1,0,0,1,1,0,0,0,0,0,0
2018-01712,1,0,0,1,1,0,0,0,0,0,0
2018-02041,0,0,0,0,1,0,0,0,1,0,0
2018-00077,0,0,0,0,1,0,0,0,1,0,0
2018-00892,1,0,0,1,1,0,0,0,0,0,0
2018-02494,0,0,0,0,1,0,0,0,1,0,0
2018-00173,0,0,0,0,1,0,0,0,1,0,0
2018-02302,1,0,0,1,1,0,0,0,0,0,0
2018-00212,0,0,1,0,1,0,0,0,0,0,0
2018-03412,1,0,0,1,1,0,0,0,0,0,0
2018-01828,1,0,0,0,0,0,0,0,1,0,0
2018-00560,1,0,0,1,1,0,0,0,0,0,0
2018-04265,1,0,0,1,1,0,0,0,0,0,0
2018-04141,1,0,0,1,1,0,0,0,0,0,0
2018-03327,1,0,0,1,1,0,0,0,0,0,0
2018-01342,1,0,0,1,1,0,0,0,0,0,0
2018-03586,1,0,0,1,1,0,0,0,0,0,0
2018-01739,0,0,0,0,1,0,0,0,1,0,0
2018-04127,1,0,0,0,0,0,0,0,1,0,0
2018-03215,1,0,0,0,0,0,0,0,1,0,0
2018-03404,1,0,0,0,0,0,0,0,1,0,0
2018-00503,1,0,0,1,1,0,0,0,0,0,0
2018-01984,0,0,1,0,1,0,0,0,0,0,0
2018-00114,1,0,0,1,1,0,0,0,0,0,0
2018-01213,0,0,0,0,1,0,0,0,1,0,0
2018-02821,1,0,0,1,1,0,0,0,0,0,0
2018-01844,1,0,0,1,1,0,0,0,0,0,0
2018-01546,0,0,1,0,1,0,0,0,0,0,0
2018-01777,1,0,0,1,1,0,0,0,0,0,0
2018-03976,0,0,1,0,1,0,0,0,0,0,0
2018-02403,1,0,0,1,1,0,0,0,0,0,0
2018-03649,1,0,0,1,1,0,0,0,0,0,0
2018-01776,1,0,0,1,1,0,0,0,0,0,0
2018-02742,1,0,0,1,1,0,0,0,0,0,0
2018-03382,1,0,0,0,0,0,0,0,1,0,0
2018-04128,1,0,0,1,1,0,0,0,0,0,0
2018-00011,1,0,0,0,0,0,0,0,1,0,0
2018-02335,1,0,0,0,0,0,0,0,1,0,0
2018-04166,0,0,0,0,1,0,0,0,1,0,0
2018-03081,1,0,0,1,1,0,0,0,0,0,0
2018-00750,1,0,0,1,1,0,0,0,0,0,0
2018-00708,0,0,1,0,1,0,0,0,0,0,0
2018-03021,1,0,0,1,1,0,0,0,0,0,0
2018-02780,1,0,0,1,1,0,0,0,0,0,0
2018-00821,1,0,0,1,1,0,0,0,0,0,0
2018-00572,1,0,0,1,1,0,0,0,0,0,0
2018-01829,1,0,0,1,1,0,0,0,0,0,0
2018-02461,1,0,0,1,1,0,0,0,0,0,0
2018-03443,1,0,0,1,1,0,0,0,0,0,0
2018-01609,0,0,0,0,1,0,0,0,1,0,0
2018-02199,1,0,0,1,1,0,0,0,0,0,0
2018-00992,0,0,1,0,1,0,0,0,0,0,0
2018-00578,1,0,0,0,0,0,0,0,1,0,0
2018-00209,1,0,0,1,1,0,0,0,0,0,0
2018-00589,1,0,0,1,1,0,0,0,0,0,0
2018-00130,1,0,0,1,1,0,0,0,0,0,0
2018-01371,1,0,0,1,1,0,0,0,0,0,0
2018-04218,1,0,0,1,1,0,0,0,0,0,0
2018-01349,1,0,0,1,1,0,0,0,0,0,0
2018-00145,0,0,1,0,1,0,0,0,0,0,0
2018-02565,0,0,0,0,1,0,0,0,1,0,0
2018-03116,1,0,0,1,1,0,0,0,0,0,0
2018-02961,0,0,0,0,1,0,0,0,1,0,0
2018-00608,0,0,1,0,1,0,0,0,0,0,0
2018-00218,0,0,0,0,1,0,0,0,1,0,0
2018-03793,0,0,1,0,1,0,0,0,0,0,0
2018-01959,1,0,0,1,1,0,0,0,0,0,0
2018-01393,1,0,0,1,1,0,0,0,0,0,0
2018-01444,1,0,0,1,1,0,0,0,0,0,0
2018-02487,1,0,0,0,0,0,0,0,1,0,0
2018-01036,1,0,0,1,1,0,0,0,0,0,0
2018-01791,1,0,0,1,1,0,0,0,0,0,0
2018-03190,1,0,0,0,0,0,0,0,1,0,0
2018-04337,1,0,0,1,1,0,0,0,0,0,0
2018-03725,0,0,1,0,1,0,0,0,0,0,0
2018-02075,0,0,0,0,1,0,0,0,1,0,0
2018-01159,1,0,0,1,1,0,0,0,0,0,0
2018-01448,0,0,1,0,1,0,0,0,0,0,0
2018-02810,1,0,0,1,1,0,0,0,0,0,0
2018-03616,1,0,0,1,1,0,0,0,0,0,0
2018-01164,0,0,0,0,1,0,0,0,1,0,0
2018-00777,0,0,1,0,1,0,0,0,0,0,0
2018-00782,1,0,0,1,1,0,0,0,0,0,0
2018-03554,1,0,0,1,1,0,0,0,0,0,0
2018-02711,0,0,1,0,1,0,0,0,0,0,0
2018-02415,1,0,0,1,1,0,0,0,0,0,0
2018-04280,1,0,0,1,1,0,0,0,0,0,0
2018-03104,1,0,0,1,1,0,0,0,0,0,0
2018-01427,1,0,0,1,1,0,0,0,0,0,0
2018-04120,1,0,0,1,1,0,0,0,0,0,0
2018-00429,1,0,0,1,1,0,0,0,0,0,0
2018-02387,0,0,1,0,1,0,0,0,0,0,0
2018-02770,0,0,0,0,1,0,0,0,1,0,0
2018-03313,1,0,0,1,1,0,0,0,0,0,0
2018-00101,1,0,0,1,1,0,0,0,0,0,0
2018-01092,1,0,0,1,1,0,0,0,0,0,0
2018-00757,1,0,0,1,1,0,0,0,0,0,0
2018-02738,1,0,0,1,1,0,0,0,0,0,0
2018-00193,0,0,1,0,1,0,0,0,0,0,0
2018-02299,1,0,0,1,1,0,0,0,0,0,0
2018-01267,0,0,0,0,1,0,0,0,1,0,0
2018-02720,0,0,1,0,1,0,0,0,0,0,0
2018-01620,0,0,0,0,1,0,0,0,1,0,0
2018-02701,0,0,1,0,1,0,0,0,0,0,0
2018-03194,0,0,0,0,1,0,0,0,1,0,0
2018-01317,0,0,1,0,1,0,0,0,0,0,0
2018-00043,0,0,0,0,1,0,0,0,1,0,0
2018-00069,1,0,0,1,1,0,0,0,0,0,0
2018-02690,0,0,0,0,1,0,0,0,1,0,0
2018-01070,1,0,0,1,1,0,0,0,0,0,0
2018-02158,1,0,0,1,1,0,0,0,0,0,0
2018-00127,1,0,0,1,1,0,0,0,0,0,0
2018-01880,1,0,0,1,1,0,0,0,0,0,0
2018-04097,1,0,0,0,0,0,0,0,1,0,0
2018-00549,1,0,0,1,1,0,0,0,0,0,0
2018-03710,1,0,0,1,1,0,0,0,0,0,0
2018-02287,0,0,0,0,1,0,0,0,1,0,0
2018-02210,1,0,0,1,1,0,0,0,0,0,0
2018-03515,1,0,0,1,1,0,0,0,0,0,0
2018-03126,1,0,0,1,1,0,0,0,0,0,0
2018-04364,1,0,0,1,1,0,0,0,0,0,0
2018-01927,1,0,0,1,1,0,0,0,0,0,0
2018-00243,1,0,0,1,1,0,0,0,0,0,0
2018-04122,1,0,0,1,1,0,0,0,0,0,0
2018-01811,1,0,0,1,1,0,0,0,0,0,0
2018-03071,1,0,0,1,1,0,0,0,0,0,0
2018-01868,1,0,0,1,1,0,0,0,0,0,0
2018-03442,1,0,0,1,1,0,0,0,0,0,0
2018-01847,1,0,0,1,1,0,0,0,0,0,0
2018-02248,1,0,0,1,1,0,0,0,0,0,0
2018-02917,1,0,0,1,1,0,0,0,0,0,0
2018-04017,1,0,0,1,1,0,0,0,0,0,0
2018-01067,1,0,0,0,0,0,0,0,1,0,0
2018-01631,1,0,0,1,1,0,0,0,0,0,0
2018-03689,1,0,0,1,1,0,0,0,0,0,0
2018-02102,0,0,0,0,1,0,0,0,1,0,0
2018-01498,1,0,0,0,0,0,0,0,1,0,0
